Database Name	operetta
Database Link	http://10.45.1.197/ODA/OdaService.asmx
Evaluation Signature	7565033a-ea03-4f4b-8fc5-eb1516bb4f87
Plate Name	rech2ax53bp1270224
Measurement	Measurement 1
Evaluation	Evaluation5
Population	Population - Nuclei Selected

[Data]
Row	Column	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	Nuclei Selected - Object No in Nuclei	Nuclei Selected - Nucleus Area [µm²]	Nuclei Selected - Nucleus Roundness	Nuclei Selected - Nucleus Ratio Width to Length	Nuclei Selected - Intensity Nucleus Alexa 488 Mean	Nuclei Selected - Intensity Nucleus DAPI Mean	Nuclei Selected - Intensity Ring Region DAPI Mean	Nuclei Selected - Total Spot Area	Nuclei Selected - Relative Spot Intensity	Nuclei Selected - Number of Spots	Nuclei Selected - Number of Spots per Area of Nucleus	Nuclei Selected - Total Spot Area (2)	Nuclei Selected - Relative Spot Intensity (2)	Nuclei Selected - Number of Spots (2)	Nuclei Selected - Number of Spots per Area of Nucleus (2)	
5	2	0	43	10	817	270	[771,238,852,302]	-563.58	-564.37					13	150.601	0.951532	0.747654	1415.53	4498.64	1117.9	242	0.0271	9	0.00211566	200	0.0170923	6	0.00141044	
5	2	0	43	11	959	304	[927,276,1012,334]	-534.17	-571.01					14	136.759	0.94464	0.621882	1526.19	5048.2	1088.49	134	0.0352879	4	0.00103546	126	0.0159877	4	0.00103546	
5	2	0	43	12	390	344	[304,279,438,421]	-646	-577.5					15	408.932	0.709082	0.473214	2421.02	7721.79	4400.58	280	0.00114559	6	0.000519436	299	0.00154814	7	0.000606008	
5	2	0	43	13	109	376	[83,336,135,407]	-696.02	-583.41					16	105.64	0.947361	0.700975	1717.78	6565.36	1261.74	156	0.0066453	6	0.00201072	223	0.00579285	7	0.00234584	
5	2	0	43	14	676	433	[646,401,708,468]	-588.98	-595.28					17	110.384	0.936637	0.792896	2180.4	6218.54	2433.81	0	0	0	0	66	0.000926134	1	0.000320718	
5	2	0	43	15	180	440	[126,405,214,477]	-684.3	-596.58					18	173.188	0.960319	0.749371	1684.79	6104.58	1848.9	104	0.00128103	4	0.000817661	199	0.00329067	8	0.00163532	
5	2	0	43	16	734	447	[704,417,775,478]	-577.62	-597.69					19	122.138	0.95231	0.794971	1651.21	6082.24	1328.94	220	0.0177058	6	0.00173913	216	0.00597064	8	0.00231884	
5	2	0	43	17	875	545	[847,517,916,578]	-550.98	-616.54					20	109.252	0.942399	0.670794	1738.37	6644.97	1596.66	204	0.0284452	4	0.00129618	181	0.0120609	4	0.00129618	
5	2	0	43	18	549	566	[519,536,580,600]	-613.21	-620.32					21	110.101	1.00061	0.85874	1670.47	6437.26	1316.96	179	0.042089	5	0.00160772	308	0.0252166	8	0.00257235	
5	2	0	43	19	362	577	[329,544,409,611]	-647.44	-622.03					22	147.769	0.961153	0.781178	1874.54	5142.08	1293.72	73	0.000762129	2	0.000479157	44	0.000636423	2	0.000479157	
5	2	0	43	20	714	590	[635,546,753,679]	-583.82	-627.23					23	334.941	0.705773	0.414575	1528.76	9207.49	2208.75	862	0.0141978	31	0.00327661	1366	0.0209689	44	0.00465067	
5	2	0	43	21	425	618	[395,590,458,647]	-636.23	-629.69					25	103.977	0.968633	0.818263	1911.31	6789.08	1514.37	283	0.0134255	5	0.00170242	155	0.0161152	2	0.000680967	
5	2	0	43	22	113	692	[87,656,140,724]	-695.49	-643.46					27	100.047	0.907106	0.663149	1436.76	5874.48	1556.43	47	0.00154532	1	0.000353857	171	0.00875921	5	0.00176929	
5	2	0	43	23	1032	691	[998,667,1071,716]	-521.79	-643.54					28	98.029	0.913353	0.616607	2007.26	7046.34	1555.43	407	0.0110195	12	0.00433369	204	0.00555513	9	0.00325027	
5	2	0	43	24	79	750	[41,712,113,799]	-702.35	-655.56					29	163.205	0.902169	0.641572	1663.19	7127.43	1988.03	90	0.00453573	2	0.000433839	309	0.014824	9	0.00195228	
5	2	0	43	25	445	744	[414,716,484,773]	-632.28	-653.3					30	113.04	0.943777	0.796911	1712.6	6377.56	1538.58	215	0.0213088	5	0.00156593	76	0.00490867	2	0.00062637	
5	2	0	43	26	975	764	[946,740,1012,789]	-532.38	-657.5					31	91.9752	0.951348	0.698318	1750.24	7132	1721.84	197	0.00224664	5	0.00192456	49	0.00144966	1	0.000384911	
5	2	0	43	27	167	785	[131,756,208,814]	-684.88	-661.35					33	119.872	0.876112	0.644269	2201.49	10874.2	4442.28	43	0.00046557	1	0.000295334	23	0.000429915	1	0.000295334	
5	2	0	43	28	846	822	[783,783,886,875]	-559.57	-669.43					34	225.052	0.890832	0.648252	1712.82	6420.79	1537.82	110	0.000754441	3	0.000471921	194	0.00151399	8	0.00125846	
5	2	0	43	29	122	815	[94,782,152,847]	-693.7	-667.16					35	93.7099	0.918629	0.748559	1821.28	7917.46	3012.46	0	0	0	0	0	0	0	0	
5	2	0	43	30	254	859	[223,824,288,901]	-668.55	-675.65					37	136.759	0.929582	0.685994	1963.67	5514.99	1572.66	115	0.00194836	3	0.000776599	97	0.00112406	3	0.000776599	
5	2	0	43	31	750	911	[709,882,794,940]	-575.24	-685.08					38	140.229	0.918449	0.636176	1907.44	6394.18	2258	290	0.00595623	4	0.00100985	0	0	0	0	
5	2	0	43	32	807	980	[766,950,848,1010]	-564.93	-697.91					39	135.449	0.934443	0.693134	2098.47	5535.39	1623.79	138	0.000939909	3	0.000784109	41	0.000479119	2	0.000522739	
5	2	0	43	33	846	1035	[815,1008,876,1063]	-557.55	-708.41					41	95.6216	0.941351	0.797682	1782.87	6743.56	2195.06	182	0.0458507	2	0.000740467	114	0.0161832	2	0.000740467	
5	2	0	43	34	148	43	[101,7,198,82]	-688.17	-521.6					43	202.041	0.96343	0.684105	1861.79	7356.3	1673.17	305	0.00521962	10	0.00175223	609	0.0180153	17	0.0029788	
5	2	0	43	35	809	46	[770,11,863,86]	-562.79	-522.69					44	180.304	0.945748	0.613747	1623.65	7111.85	2051.77	407	0.00426039	17	0.00333791	1442	0.0266027	42	0.00824661	
5	2	0	43	36	624	86	[591,54,656,132]	-599.09	-531.19					45	146.955	0.983919	0.803258	1640.38	6818.88	1700.91	447	0.0236107	13	0.00313178	600	0.0260134	21	0.00505902	
5	2	0	43	37	922	192	[887,158,958,226]	-542.97	-549.68					46	132.228	0.979296	0.836769	1466	5069.34	1248.94	275	0.0354421	10	0.00267738	248	0.0117956	9	0.00240964	
5	2	0	43	38	780	340	[731,292,858,393]	-567.53	-578.18					47	339.367	0.936051	0.697101	1976.08	4363.57	1212.57	1477	0.043209	46	0.00479866	1478	0.028399	49	0.00511162	
5	2	0	43	39	552	351	[512,308,592,394]	-612.48	-579.41					48	193.013	0.992073	0.886618	1946.32	8231.99	2373.86	418	0.0035478	15	0.00275128	1162	0.0298853	36	0.00660308	
5	2	0	43	40	190	355	[150,310,226,397]	-681.06	-580.21					49	172.02	0.95204	0.729332	1705.21	8356.15	2309.33	392	0.00690975	9	0.00185223	562	0.0148428	19	0.00391027	
5	2	0	43	41	265	455	[221,421,300,491]	-667.55	-599.35					50	149.362	0.998335	0.818675	2165.86	9081.78	2832.85	142	0.000754199	3	0.000711069	246	0.0020627	3	0.000711069	
5	2	0	43	42	617	476	[557,426,673,527]	-600.82	-603.06					51	309.062	0.928504	0.680286	2054.68	5027.69	1508.9	1321	0.0492772	36	0.00412371	1162	0.032289	38	0.00435281	
5	2	0	43	43	1038	513	[1001,476,1073,556]	-521.31	-610.71					52	163.488	0.971728	0.763798	1763.82	5961.51	1318.13	771	0.0131965	26	0.00563014	522	0.0196361	24	0.00519706	
5	2	0	43	44	939	530	[898,493,984,571]	-539.32	-613.59					53	172.161	0.971174	0.66617	1426.45	6974.57	1557.35	349	0.0037587	11	0.00226198	776	0.019339	28	0.00575776	
5	2	0	43	45	151	580	[101,538,225,630]	-686.21	-622.99					54	299.681	0.90611	0.611932	1772.9	5032.09	1395.79	1347	0.0318018	22	0.00259894	1654	0.0345586	39	0.00460721	
5	2	0	43	46	897	629	[857,590,946,668]	-546.94	-632.15					55	190.11	0.992972	0.801294	1913.56	5971.32	1305.41	677	0.0177725	18	0.00335196	741	0.0252694	30	0.00558659	
5	2	0	43	47	235	645	[197,606,274,684]	-672.31	-634.91					56	163.098	0.923711	0.865403	1813.15	7785.59	2833.04	116	0.0013239	2	0.000434122	329	0.0180798	3	0.000651183	
5	2	0	43	48	833	706	[798,671,868,747]	-559.67	-646.94					57	143.875	0.988102	0.760678	1931.87	4909.61	1085.01	359	0.0178134	12	0.00295276	164	0.0117123	6	0.00147638	
5	2	0	43	49	334	756	[294,717,374,800]	-653.76	-656.2					58	186.393	0.981992	0.866407	1629.76	7551.46	1613.86	245	0.00536865	7	0.00132953	271	0.00463181	8	0.00151947	
5	2	0	43	50	553	783	[480,690,607,842]	-615.22	-658.58					59	435.13	0.84102	0.630286	1758.28	5198.95	1395.92	1215	0.0234843	21	0.00170857	1542	0.0210468	39	0.00317305	
5	2	0	43	51	1003	878	[963,843,1039,913]	-528.27	-678.79					60	152.407	0.983255	0.866923	1747.68	4630.4	976.584	373	0.0236654	13	0.00301974	271	0.0130115	8	0.0018583	
5	2	0	43	52	111	913	[66,869,155,962]	-696.01	-685.8					61	226.469	0.979071	0.884513	1741.85	6152.38	1699.97	74	0.000347519	2	0.000312647	75	0.000440402	3	0.00046897	
5	2	0	43	53	390	939	[350,899,499,1007]	-636.96	-692.98					62	313.133	0.763056	0.381672	1729.71	6153.82	2098.49	50	0.000181713	1	0.000113058	603	0.0047337	7	0.000791408	
5	2	0	43	54	931	958	[869,918,972,1004]	-543.24	-694.51					63	232.841	0.969522	0.698865	1997.9	7177.2	2268.86	316	0.00329182	4	0.00060818	430	0.00858438	11	0.0016725	
5	2	0	43	55	716	1029	[674,996,753,1063]	-582.42	-707.45					64	146.884	0.968046	0.769231	1770.24	5131.79	1303.94	236	0.0216473	7	0.00168715	145	0.0124369	5	0.00120511	
5	2	0	14	1	876	54	[836,15,927,96]	-345.78	501.47					3	197.757	0.96921	0.809938	1734.37	7491.71	1543.13	604	0.01639	19	0.00340136	654	0.0215683	21	0.0037594	
5	2	0	14	2	305	56	[205,12,359,107]	-458.23	499.53					4	349.846	0.750316	0.421063	1807.16	6051.31	1907.4	329	0.00145093	6	0.000607165	356	0.00306084	10	0.00101194	
5	2	0	14	3	385	207	[341,181,427,236]	-439.61	472.48					5	123.235	0.79397	0.568159	2047.18	6344.31	2030.09	185	0.00198188	7	0.00201092	600	0.0170329	14	0.00402183	
5	2	0	14	4	904	236	[855,205,951,268]	-341.29	467.22					6	161.47	0.927426	0.579116	1392.89	4667.65	1021.54	99	0.000666666	5	0.00109625	461	0.00920258	17	0.00372725	
5	2	0	14	5	556	255	[513,217,595,298]	-407.4	463.48					7	157.257	0.883248	0.576445	1713.29	7511.17	2319.59	177	0.00361902	4	0.000900495	550	0.0130294	14	0.00315173	
5	2	0	14	6	427	260	[393,233,459,293]	-431.13	462.16					8	85.9214	0.868254	0.474919	1549.88	15149.6	5114.42	0	0	0	0	595	0.0218699	4	0.00164813	
5	2	0	14	7	60	292	[27,228,137,333]	-496.93	459.41					9	231.85	0.82016	0.493454	1751.51	6393.99	2353.92	176	0.0060408	6	0.00091617	142	0.00433836	5	0.000763475	
5	2	0	14	8	686	286	[657,256,716,332]	-382.26	456.38					10	125.607	0.967579	0.738159	1757.97	5462.55	1233.25	204	0.00310296	5	0.00140924	193	0.00277329	8	0.00225479	
5	2	0	14	9	1047	309	[1021,278,1072,362]	-314.55	451.15					11	122.315	0.926384	0.59504	1466.36	5589.51	1604.01	164	0.0481427	4	0.00115774	231	0.0310597	7	0.00202605	
5	2	0	14	10	422	369	[403,340,441,409]	-432.27	441.16					12	70.2028	0.878746	0.499898	2284.26	14060.4	6970.44	194	0.0058584	4	0.00201715	125	0.00400014	4	0.00201715	
5	2	0	14	11	203	369	[176,347,264,395]	-470.1	441.59					13	118.881	0.805517	0.476519	1607.84	5194.4	2530.54	0	0	0	0	0	0	0	0	
5	2	0	14	12	471	410	[429,371,525,443]	-421.36	434.14					15	164.833	0.850371	0.611918	1744.79	6989.71	3343.94	311	0.0267244	8	0.00171821	358	0.0134355	12	0.00257732	
5	2	0	14	13	622	530	[597,500,646,559]	-394.79	411.71					16	81.3899	0.956849	0.777152	2088.04	7822.87	1887.72	274	0.0473887	2	0.000869943	259	0.0123549	4	0.00173989	
5	2	0	14	14	477	676	[445,645,516,707]	-421.55	384.37					17	116.332	0.976664	0.803126	1891.36	6162.93	1453	563	0.0252534	16	0.00486914	438	0.0124275	17	0.00517346	
5	2	0	14	15	513	721	[477,691,544,752]	-415.55	375.81					18	111.234	0.987711	0.798503	1814.81	6290.91	1195.05	236	0.0597496	3	0.000954806	412	0.0583171	8	0.00254615	
5	2	0	14	16	888	810	[860,776,916,842]	-344.7	359.24					19	99.5513	0.99519	0.797057	1637.82	7282.72	1610.03	256	0.0297799	8	0.00284495	273	0.0198965	10	0.00355619	
5	2	0	14	17	550	818	[517,786,583,848]	-407.84	357.96					20	109.358	0.894039	0.836687	1541.94	5814.92	2200.97	0	0	0	0	0	0	0	0	
5	2	0	14	18	37	829	[5,798,72,863]	-504.3	355.5					21	121.111	0.981498	0.801333	1659.88	6071.77	1324.64	140	0.014397	5	0.00146156	89	0.00569286	3	0.000876937	
5	2	0	14	19	653	926	[612,894,697,961]	-388.54	337.28					22	145.716	0.963679	0.633935	1518.17	4756.24	1103.42	438	0.0393888	17	0.00413022	546	0.0280059	23	0.00558795	
5	2	0	14	20	802	1009	[774,986,843,1034]	-359.66	321.57					23	89.5324	0.900654	0.624711	2045.85	6908.13	1988.13	219	0.00744884	6	0.00237248	155	0.00384511	6	0.00237248	
5	2	0	14	21	740	1023	[688,997,777,1048]	-372.99	319.46					25	104.543	0.779295	0.423097	1896.08	6709.94	2592.11	144	0.0345881	2	0.000677277	85	0.015745	2	0.000677277	
5	2	0	14	22	429	46	[395,11,463,90]	-430.84	502.05					30	149.823	0.984156	0.822046	1648.97	5848.13	1316.1	378	0.0123823	8	0.00189036	834	0.0356227	24	0.00567108	
5	2	0	14	23	685	67	[639,24,764,111]	-380.59	499.03					31	272.031	0.882369	0.658777	1653.24	6521.44	2078.81	865	0.018953	28	0.00364394	727	0.0127034	27	0.00351379	
5	2	0	14	24	522	89	[487,55,559,127]	-413.11	494.37					32	137.857	0.964499	0.766748	1489.83	5048.01	1150.89	106	0.0231872	1	0.000256805	194	0.0209045	4	0.00102722	
5	2	0	14	25	906	123	[863,83,969,165]	-339.25	487.99					33	235.602	0.959873	0.715192	1711.44	9132.52	1793.7	456	0.00417676	15	0.00225394	1106	0.0118052	38	0.00570999	
5	2	0	14	26	206	150	[167,112,246,189]	-472.69	483.42					34	165.754	0.984253	0.744486	1877.3	4532.09	1023.93	582	0.0343041	9	0.00192226	411	0.0203093	10	0.00213584	
5	2	0	14	27	263	240	[223,207,300,273]	-462.51	466.2					36	144.087	0.962664	0.792819	1665.68	8616.97	2557.79	144	0.00147137	4	0.000982801	727	0.016392	19	0.0046683	
5	2	0	14	28	852	286	[811,254,890,318]	-351.48	457.75					37	142.246	0.987139	0.782035	1582.97	4943.3	1160.18	376	0.0389254	11	0.00273768	309	0.0219431	12	0.00298656	
5	2	0	14	29	760	304	[726,270,802,338]	-367.78	454.18					38	148.938	0.991393	0.859099	1606.68	4655.28	1136.12	182	0.00617778	5	0.0011885	179	0.00300288	8	0.00190159	
5	2	0	14	30	193	309	[134,271,241,349]	-476.27	453.22					39	236.983	0.846069	0.649587	1884.64	8501.44	3335.43	252	0.0206632	8	0.0011951	274	0.0136918	11	0.00164326	
5	2	0	14	31	528	319	[489,279,568,358]	-412.27	451.62					40	168.869	0.942123	0.756791	1985.34	8754.21	3101.44	267	0.0697673	2	0.000419287	320	0.095945	4	0.000838574	
5	2	0	14	32	682	424	[647,385,716,461]	-383.2	431.92					41	147.309	0.990568	0.852659	1481.92	4766.91	1096.05	113	0.00198191	5	0.00120163	130	0.00201194	5	0.00120163	
5	2	0	14	33	794	433	[760,400,840,469]	-361.13	429.74					42	152.442	0.978234	0.742991	1661.61	6134.31	1176.78	397	0.00710893	13	0.00301904	744	0.0159024	26	0.00603809	
5	2	0	14	34	420	469	[373,432,464,506]	-432.81	422.96					43	177.047	0.953881	0.767759	1549.94	6908.48	1855.89	318	0.00296802	11	0.00219956	696	0.0110974	24	0.00479904	
5	2	0	14	35	260	513	[217,477,304,553]	-462.36	414.79					44	171.347	0.973341	0.677524	1830.19	8465.34	1988.04	262	0.00286598	8	0.00165289	867	0.0258322	29	0.00599174	
5	2	0	14	36	774	641	[740,607,816,677]	-365.15	390.61					47	152.513	0.973387	0.856153	1483	8510.88	1648.59	371	0.00575263	12	0.00278552	1184	0.0221455	36	0.00835655	
5	2	0	14	37	705	745	[672,713,737,784]	-378.96	370.59					48	130.847	0.99593	0.85377	1434.74	5376.64	1123.75	256	0.0182753	10	0.00270563	286	0.0126387	12	0.00324675	
5	2	0	14	38	367	813	[326,770,407,860]	-442.77	358.25					49	201.935	0.989687	0.858753	1698.4	7112.23	1467.58	698	0.0109531	17	0.00298036	1215	0.0287206	38	0.00666199	
5	2	0	14	39	477	829	[438,794,529,867]	-420.95	355.17					50	165.223	0.875148	0.715289	1772.69	7945.64	2510.87	92	0.000460668	2	0.000428541	681	0.0142594	16	0.00342833	
5	2	0	14	40	867	871	[831,834,904,910]	-348.36	347.41					51	144.583	0.98017	0.754768	1630.22	6576.62	1288.67	283	0.00437622	10	0.00244858	609	0.017437	24	0.00587659	
5	2	0	14	41	923	1014	[884,976,961,1052]	-337.86	320.63					52	161.435	0.98965	0.814205	1705.45	8140.05	2047.45	568	0.0203401	19	0.00416667	503	0.0171477	20	0.00438596	
5	2	0	23	1	704	71	[675,44,728,142]	645.44	83.91					4	129.112	0.76596	0.438276	2468.5	8430.61	2925.23	467	0.0452579	4	0.00109679	278	0.0128947	6	0.00164519	
5	2	0	23	2	561	86	[538,62,590,132]	619.97	83.37					5	85.2134	0.910613	0.489912	2538.52	9167.52	2615.34	326	0.00818562	7	0.00290818	358	0.0139868	11	0.00457	
5	2	0	23	3	752	100	[717,29,783,143]	654.72	85.15					6	201.829	0.780153	0.50801	2582.95	8822.43	4350.51	30	0.000667462	1	0.000175408	53	0.000325651	2	0.000350816	
5	2	0	23	4	215	191	[179,161,246,225]	553.86	65.32					7	112.296	0.957269	0.797624	1871.39	6259.04	1313.6	502	0.0511485	18	0.00567465	426	0.0196136	16	0.00504414	
5	2	0	23	5	976	220	[948,190,1005,255]	697.23	59.43					8	106.49	0.994421	0.843335	2066.44	6517.37	1279.42	361	0.00620469	11	0.00365691	78	0.00116354	3	0.00099734	
5	2	0	23	6	645	219	[624,198,666,246]	635.08	59.65					9	58.0598	0.895761	0.78266	2412.52	6162.12	3119.55	73	0.0019775	1	0.000609756	0	0	0	0	
5	2	0	23	7	756	235	[723,203,788,281]	655.97	55.93					10	147.592	0.970684	0.809744	1830.91	5230.2	1276.13	251	0.0159877	4	0.000959463	301	0.0130919	6	0.00143919	
5	2	0	23	8	355	295	[312,266,393,324]	579.95	46.09					12	133.219	0.956397	0.672572	1582.18	4978.06	1288.69	677	0.0291973	27	0.00717513	674	0.0224405	27	0.00717513	
5	2	0	23	9	490	335	[459,305,521,371]	605.66	38.04					14	110.243	0.988849	0.79884	1707.57	6780.81	1479.33	200	0.0274591	5	0.00160565	109	0.011767	3	0.000963391	
5	2	0	23	10	755	382	[723,354,783,427]	655.05	28.32					15	112.827	0.959842	0.620534	1811.32	6046.99	1479.96	510	0.0537291	18	0.00564794	433	0.0205411	14	0.00439285	
5	2	0	23	11	764	461	[730,429,795,507]	656.89	13.58					16	138.211	0.971198	0.693237	1998.83	5303.18	1215.16	394	0.010045	9	0.00230533	91	0.00155621	4	0.00102459	
5	2	0	23	12	336	444	[228,379,404,477]	574.03	19.75					17	321.63	0.661875	0.304438	1821.32	6499.25	3004.31	207	0.00157937	4	0.000440286	198	0.00323891	5	0.000550358	
5	2	0	23	13	444	480	[415,451,469,531]	596.49	9.26					18	110.314	0.930726	0.533619	1486.1	6545.91	1684.42	253	0.00979277	9	0.00288832	28	0.00080694	1	0.000320924	
5	2	0	23	14	542	533	[510,501,579,565]	615.96	1.2					19	125.997	0.991988	0.877391	1772.54	5758.13	1226.37	455	0.0497483	13	0.00365271	358	0.0235869	13	0.00365271	
5	2	0	23	15	83	575	[53,545,115,633]	529.31	-9.11					21	156.266	0.956835	0.669599	1790.62	4821.44	1226.12	376	0.0120578	12	0.00271862	247	0.007041	9	0.00203897	
5	2	0	23	16	1027	621	[992,589,1069,653]	707.41	-15.44					22	137.927	0.975412	0.729183	1652.71	4972.96	1033.29	299	0.0445075	9	0.00231006	204	0.02399	6	0.00154004	
5	2	0	23	17	245	631	[211,596,281,671]	559.66	-17.77					23	141.715	0.985054	0.738643	1601.42	5014.47	1331.08	540	0.0397578	18	0.00449663	589	0.0333496	25	0.00624532	
5	2	0	23	18	173	644	[139,614,203,686]	545.62	-20.68					24	124.722	0.974884	0.767639	1767.07	5501.42	1303.12	337	0.00316193	14	0.00397389	191	0.00240759	7	0.00198694	
5	2	0	23	19	744	657	[708,624,786,693]	653.99	-22.31					25	148.442	0.958593	0.809349	1730.42	5411.1	1306.24	199	0.0567461	3	0.000715478	629	0.0418321	18	0.00429287	
5	2	0	23	20	323	695	[297,670,380,721]	576.86	-29.4					26	123.023	0.894111	0.60011	1858.22	6513.36	1494.18	258	0.00326446	8	0.00230216	201	0.00320839	5	0.00143885	
5	2	0	23	21	409	726	[368,695,462,758]	591.79	-34.99					27	162.815	0.940974	0.638884	1532.71	5170.48	1186.97	243	0.00448419	8	0.00173951	539	0.00959762	20	0.00434877	
5	2	0	23	22	155	746	[121,714,196,781]	543.11	-38.79					28	140.512	0.934066	0.740831	1853.41	5680.41	1741.99	602	0.0352864	20	0.00503905	638	0.0249553	24	0.00604686	
5	2	0	23	23	719	738	[642,687,779,803]	647.87	-36.92					29	344.677	0.774032	0.524637	1980.23	8115.32	2622.51	920	0.0182961	21	0.00215694	959	0.0148467	25	0.00256779	
5	2	0	23	24	365	808	[335,777,396,839]	582.24	-50.63					30	102.773	1.01331	0.890972	1653.33	6954.7	1449.9	333	0.015961	7	0.0024113	209	0.00981734	7	0.0024113	
5	2	0	23	25	660	825	[630,796,698,856]	638.4	-53.82					31	112.792	0.98331	0.812361	2159.11	6341.51	1467.91	408	0.047435	10	0.00313873	325	0.0261511	13	0.00408035	
5	2	0	23	26	353	888	[283,858,388,951]	576.02	-68.4					32	192.022	0.810179	0.45701	2398.89	8304.07	2076.33	417	0.0052553	10	0.00184366	22	0.00019281	1	0.000184366	
5	2	0	23	27	739	885	[703,861,782,911]	653.44	-65.14					33	108.331	0.910267	0.606376	1940.68	5839.72	2192.77	290	0.0053347	4	0.00130719	235	0.00922005	2	0.000653595	
5	2	0	23	28	396	901	[357,881,417,934]	586.62	-69.22					34	67.4414	0.871043	0.468677	2006.48	8167.37	2379.96	173	0.00320953	4	0.00209974	0	0	0	0	
5	2	0	23	29	729	941	[700,913,767,971]	651.48	-75.66					36	103.021	0.988533	0.677203	2691.99	6618.53	1292.21	566	0.00999248	14	0.004811	214	0.00481721	9	0.00309278	
5	2	0	23	30	623	968	[593,938,652,1004]	630.7	-81.31					37	110.243	0.98271	0.84173	1594.41	6264.08	1700.49	172	0.0421937	1	0.00032113	221	0.0268363	4	0.00128452	
5	2	0	23	31	634	55	[586,8,683,114]	633.34	90.22					44	275.218	0.967406	0.72362	1911.68	10241.1	2408.39	473	0.0040183	13	0.00167224	1468	0.0179332	46	0.00591716	
5	2	0	23	32	309	89	[270,50,352,127]	572.09	84.98					45	163.594	0.972084	0.656834	1741.51	6411.37	1327.27	544	0.007499	15	0.00324605	877	0.0219522	31	0.0067085	
5	2	0	23	33	363	134	[327,91,398,172]	581.96	76.56					46	159.877	0.984252	0.750791	1735.96	6644.75	1648.84	717	0.0111534	23	0.005093	980	0.0211593	33	0.00730735	
5	2	0	23	34	833	220	[788,172,876,274]	669.86	59.45					47	253.162	0.967505	0.799786	1875.31	6987.96	1568.47	969	0.0150756	24	0.00335617	1232	0.0286832	37	0.0051741	
5	2	0	23	35	890	305	[842,243,936,360]	680.94	44.08					48	293.91	0.981153	0.720757	1928.14	6308.05	1438.53	1417	0.016672	42	0.00505902	1878	0.0316997	68	0.0081908	
5	2	0	23	36	194	321	[156,283,234,397]	550.07	37.79					49	262.225	0.889686	0.598023	1729.63	5603.56	1272.11	844	0.0309121	29	0.00391522	741	0.0166724	30	0.00405022	
5	2	0	23	37	551	371	[457,330,598,439]	613.5	29.43					50	311.682	0.758736	0.475853	2025.62	6233.37	2326	256	0.0183425	5	0.000567924	342	0.0127536	11	0.00124943	
5	2	0	23	38	663	383	[628,346,700,441]	638.63	27.49					51	191.102	0.972796	0.704764	2017.94	6790.56	1526.22	651	0.0370538	13	0.0024083	724	0.0344726	22	0.00407558	
5	2	0	23	39	83	408	[44,372,120,450]	528.8	24.32					52	150.318	0.975618	0.659826	1696.96	4944.56	1090.11	245	0.0015493	12	0.00282619	0	0	0	0	
5	2	0	23	40	908	444	[873,409,945,482]	684.63	17.55					53	147.274	1.00121	0.923463	1663.05	4666.11	1119.21	150	0.0286887	5	0.00120192	311	0.0106726	11	0.00264423	
5	2	0	23	41	364	548	[310,502,410,595]	581.57	-1.89					54	260.526	0.995153	0.825169	1860.71	8919.29	1900.84	605	0.00429318	18	0.00244598	1204	0.0183237	36	0.00489197	
5	2	0	23	42	869	567	[833,532,904,604]	676.99	-5.51					55	143.486	0.98659	0.888593	2106.92	9665.82	2081.15	161	0.000922002	5	0.00123365	432	0.00440303	4	0.000986923	
5	2	0	23	43	765	574	[731,540,799,609]	657.48	-6.64					56	126.811	0.978434	0.7567	1789.25	5559.46	1214.9	268	0.00221959	9	0.00251256	140	0.00175113	5	0.00139587	
5	2	0	23	44	529	649	[479,602,587,696]	613.88	-20.46					57	278.333	1.00035	0.813935	2083.52	8967.39	1777.35	894	0.00777402	27	0.00343424	1291	0.0146965	46	0.00585093	
5	2	0	23	45	893	774	[853,733,935,819]	681.54	-44.12					58	195.385	0.949634	0.873235	1685.6	6244.25	2000.64	406	0.00471711	8	0.00144954	616	0.0117726	17	0.00308027	
5	2	0	23	46	116	827	[12,777,249,915]	539.45	-56.87					59	659.403	0.691625	0.367425	2324.09	6240.42	2658.08	328	0.000454277	9	0.000483196	154	0.000323594	5	0.000268442	
5	2	0	23	47	903	900	[864,863,941,940]	683.48	-68.15					60	164.585	1.00049	0.931153	1904.1	5306.82	1164.54	909	0.031923	21	0.0045171	996	0.0311693	33	0.0070983	
5	2	0	15	1	73	55	[52,15,98,77]	-702.21	503.19					3	75.0175	0.829039	0.565981	1841.99	7345.28	3164.19	81	0.0401658	2	0.000943841	78	0.0306186	2	0.000943841	
5	2	0	15	2	535	49	[506,18,563,79]	-615.99	502.48					4	93.8515	0.949745	0.809544	1358.92	6127.67	1868.2	0	0	0	0	90	0.00420929	1	0.000377216	
5	2	0	15	3	570	217	[537,182,605,259]	-609.07	470					5	137.396	0.973284	0.642907	1634.53	5133.42	1090.76	65	0.00260839	2	0.000515331	88	0.00172408	4	0.00103066	
5	2	0	15	4	111	291	[81,251,141,336]	-695.61	456.37					7	149.185	0.951355	0.673361	1840.8	4670.9	940.076	332	0.00352263	12	0.00284765	166	0.00247325	8	0.00189843	
5	2	0	15	5	918	328	[883,292,957,371]	-543.45	448.97					9	141.326	0.967614	0.568681	1818.41	5285.14	1273.45	373	0.0452267	10	0.00250501	343	0.0315732	12	0.00300601	
